id,name,address1,address2,city,zip_code,review_count,categories,rating,price
aaf9fe2079,Thai Idea Vegetarian,710 Polk St, , San Francisco,94109,91,"Thai, Vegetarian, Noodles, Healthy, Family",5,$$
ab4a7478a4,Burma Love- Valencia,211 Valencia St, , San Francisco,94103,100+,"Burmese, Salads, Vegetarian",0,$$
ab655f81d7,Alfred Coffee San Francisco,33 Turk St., , San Francisco,94102,34,Coffee,5,$$
ab7a130e22,Marina Deli,2299 Chestnut St, , San Francisco,94123,new,"Salads, Sandwich, Comfort",0,$$
ace13a0a22,Oxbridge Deli,790 Silver Ave, , San Francisco,94134,38,"Deli, Sandwich, Desserts, Group",5,$$
acf5976caa,Lapats Thai Noodles Bar,601 Larkin St, , San Francisco,94109,56,"Thai, Family",5,$$
ad72ef7e8b,Pizza Amigos,5000 Adeline St, , San Francisco,94608,79,"Italian, Pizza, Alcohol",4,$$
ae0625210a,Palm House (2032 Union),2032 Union St, , San Francisco,94123,new,"American, Caribbean, Hawaiian",0,$$
ae3d84f019,Max's Opera Cafe,601 Van Ness Ave, , San Francisco,94102,86,"American, Sandwich, Salads, Desserts, Alcohol, Family",5,$$
ae6d89e822,Wingstop (5045 Juniper Serra Blvd),5045 Junipero Serra Boulevard, , San Francisco,94014,96,"Wings, Chicken, American",5,$$
b0df615604,Chennai Kings (Fisherman's Wharf),418 Beach St, , San Francisco,94133,new,Indian,0,$$
b14aca5639,Rosamunde Sausage Grill - Mission,2832 Mission St, , San Francisco,94110,30,"German, Healthy, Family",5,$$
b4c565a2ac,Enjoy Vegetarian Restaurant (Kearny),839 Kearny St, , San Francisco,94108,11,"Vegan, Vegetarian, Chinese, Healthy",5,$$
b56190eaf6,Lanesplitter Pizza & Pub (Emeryville),3645 Ca-123, , San Francisco,94608,47,"Pizza, Italian, American, Salads",5,$$
b68084eb2d,Pressed Juicery - Noe Valley,3901 24th Street, , San Francisco,94114,new,Juice,0,$$
b835878ab2,Wham! Bam! Burrito! (2380 san bruno ave),2380 San Bruno Ave, , San Francisco,94134,new,"Mexican, Burritos, Bowls",0,$$
b8c8229d77,Sushinista,2235 Milvia St, , San Francisco,94704,new,"Sushi, Japanese, Salads, Alcohol, Healthy",0,$$
b926045b15,Home Plate,2150 Lombard St, , San Francisco,94123,60,Breakfast,5,$$
b92fb80ed1,Freddie Parker's Pasta + Salad Shop - Lombard,2200 Lombard St, , San Francisco,94123,new,"Italian, Wings, Pasta",0,$$
ba2ac9e110,The Italian Recipe,826 Van Ness Ave, , San Francisco,94109,new,Italian,0,$$
ba8005c551,Big Lantern,3170 16th St, , San Francisco,94103,100+,"Chinese, Vegetarian",0,$$
bb11fc5ced,Toomie's Thai,1433 Park St, , San Francisco,94501,49,"Thai, Family",5,$$
bd1124d541,Wok & Go,2700 24th St, , San Francisco,94110,29,"Chinese, Asian, Family",5,$$
be8d9ae3ac,Opa Cafe,2401 Post St, , San Francisco,94115,new,Mediterranean,0,$$
bf7aca4b42,Hollywood Cafe,530 North Point St, , San Francisco,94133,new,Breakfast,0,$$
c004b79bdb,Cafe Romanat,462 Santa Clara Ave, , San Francisco,94610,17,"Ethiopian, Vegan",5,$$
c0e9fc9481,Paradise Park Cafe,6334 San Pablo Ave, , San Francisco,94608,18,"Cafe, Breakfast",5,$$
c152b02c8a,The Sausage Factory,517 Castro St, , San Francisco,94114,18,"Italian, Pizza",5,$$
c2bc35e0ac,5 Star Food & Liquor,812 Linden Ave, , San Francisco,94080,new,"Alcohol, Wine",0,$$
c3308d39e7,Sanppo Restaurant,1702 Post St, , San Francisco,94115,100+,"Japanese, Sushi, Family",0,$$
c3d1a5f428,BJ's Restaurant & Brewhouse (San Bruno #440),1140 El Camino Real , Suite 271, San Francisco,94066,58,"American, Burgers, Pizza, Family",4,$$
c4a1e328dd,Golden horse restaurant,1060 Hyde St, , San Francisco,94109,16,Chinese,5,$$
c4ec58ba1e,Pacific Catch - San Mateo,243 S B St, , San Francisco,94401,69,"Seafood, Alcohol",5,$$
c516df38dd,Avotoasty,1796 Union Street, , San Francisco,94123,32,"American, Exclusive",5,$$
c546405c39,Messob,4301 Piedmont Ave, , San Francisco,94611,17,Black,5,$$
c5f12ecac0,Dog Haus (1407 San Pablo),1407 San Pablo Avenue, , San Francisco,94702,100+,"American, Fast",0,$$
c6e37cbabd,Genji Sushi (Castro),2001 Market Street, , San Francisco,94114,new,"Asian, Japanese, Sushi, Healthy, Poke",0,$$
c74180bd4a,Oasis Grill - Drumm St,91 Drumm St, , San Francisco,94111,25,"Mediterranean, Vegan",5,$$
c8e194ac80,a Mano,450 Hayes Street, , San Francisco,94102,21,"Pizza, Italian, Pasta, Comfort",5,$$
c90fb095d3,Jamba Juice (340 Westlake Center),340 Westlake Center, , San Francisco,94015,19,Juice,5,$$
c960cb38fa,Cracked & Battered,1434 18th St, , San Francisco,94107,56,Breakfast,5,$$
c9f6c53312,Mama MoMo's,493 Pine Street, , San Francisco,94104,new,"Indian, Vegetarian, Asian",0,$$
cae32c57fe,KoJa Kitchen - Berkeley,2395 Telegraph Ave, , San Francisco,94704,40,"Korean, Japanese, Asian",5,$$
cbbd088bef,South Indian Dhaba,1375 9th Avenue, , San Francisco,94122,new,"Indian, Vegetarian, Asian",0,$$
cdb6b90645,Noeteca,1551 Dolores St, , San Francisco,94110,new,"Pizza, Breakfast",0,$$
ce915c76aa,Tandoori bowls,5333 Adeline St, , San Francisco,94608,new,"Indian, Healthy, Halal",0,$$
cf482a8025,Wing Boss (CA-6017) 590 Van Ness Ave,590 Van Ness Avenue, , San Francisco,94102,new,"Wings, American, Chicken",0,$$
d033b7fca1,Halal Gluten Free Pizza,1338 Polk Street, , San Francisco,94109,new,"Halal, Pizza, Cheesesteak",0,$$
d1ae1f2d21,Al’s Super Cafe,3286 Mission St, , San Francisco,94110,new,Traditional,0,$$
d1fe821a57,Persian Gyro Bar,826 Van Ness Avenue, , San Francisco,94109,new,"Halal, Chicken, Middle",0,$$
d4120e696f,Mehak Indian Cuisine,2449 Sacramento St, , San Francisco,94702,22,"Indian, Family",5,$$
d4991bb9f3,Woo Hao Chinese Restaurant,427 Gellert Boulevard, , San Francisco,94015,new,"Chinese, Asian, Dim",0,$$
d4c700a4b4,Hall of Flame Burgers,73 Cambon Dr, , San Francisco,94132,63,"American, Burgers, Vegan",5,$$
d58aed10bb,Baan Yaai,2274 Lombard St, , San Francisco,94123,15,"Thai, Street",5,$$
d65dd80442,Mr Pizza Man (San Francisco),2680 22nd St, , San Francisco,94110,17,"Pizza, Family",5,$$
d695425279,Pork Store Cafe (16th St),3122 16th St, , San Francisco,94103,60,"B, B, Q, Breakfast",5,$$
d78c9b8eb3,Proposition Chicken (Oakland),3260 Lakeshore Ave, , San Francisco,94610,100+,"Chicken, Wings, Comfort",0,$$
daedbbfd72,Raw Sugar Factory,525 Valencia St, , San Francisco,94110,new,Breakfast,0,$$
dd6b95b6aa,Park Gyros,1201 9th Ave, , San Francisco,94122,70,Middle,5,$$
e096092b28,Lynn and Lu's Escapade Cafe,3353 Grand Ave, , San Francisco,94610,20,Breakfast,5,$$
e0b7afdf2a,Halal D'Grill,1375 9th Avenue, , San Francisco,94122,new,"Indian, Vegetarian, Asian",0,$$
e13ba5d649,Blue Pea - Thai Bistro,525 Valencia St, , San Francisco,94110,new,Asian,0,$$
e1913f962d,Ole Ole Burrito Express (Telegraph),2435 Telegraph Ave, , San Francisco,94612,100+,"Mexican, Latin",0,$$
e1ed0a4d4f,Kyoto Ramen,3050 El Cerrito Plz, , San Francisco,94530,47,Japanese,5,$$
e21724eef9,Cultivar,2379 Chestnut St, , San Francisco,94123,new,"American, Steak, Seafood, Salads, Breakfast",0,$$
e29d845b94,La Torta Gorda,2833 24th St, , San Francisco,94110,34,Mexican,5,$$
e2a1e64abe,Masala Dosa,1375 9th Ave, , San Francisco,94122,14,"Indian, Group",4,$$
e605935377,Urban Curry,1109 Fillmore Street, , San Francisco,94115,82,Black,5,$$
e78479b909,Old Jerusalem Restaurant,2966 Mission St, , San Francisco,94110,58,"Mediterranean, Sandwich, Vegetarian",5,$$
e82aa59f5b,Uva Enoteca,568 Haight St, , San Francisco,94117,new,"Italian, Pizza, Pasta, Family",0,$$
e85f5447f8,Cesario's,601 Sutter St, , San Francisco,94102,new,"Italian, Pasta",0,$$
e95778518c,Spices Noodle House,369 12th St, , San Francisco,94607,66,"Chinese, Asian, Asian",5,$$
ea3a41d7e8,Doner King,642 Irving Street, , San Francisco,94122,new,"Indian, Vegetarian, Asian",0,$$
ea4b34803c,Stan's Burger Bar,798 Eddy St, , San Francisco,94109,new,"American, Burgers, Healthy",0,$$
ea574c191a,Miss Saigon - Oakland,3345 Grand Ave, , San Francisco,94610,25,"Vietnamese, Asian, Alcohol, Family",5,$$
eabbe69cda,PING YANG THAI GRILL AND DESSERT,955 Larkin St, , San Francisco,94109,16,"Thai, Noodles, Salads, Healthy",5,$$
eb4851239a,The Plant Cafe Organic (Dogpatch),2335 3rd St, , San Francisco,94107,32,Breakfast,5,$$
eba2335e45,The Little Chihuahua - Lower Haight,292 Divisadero Street, , San Francisco,94117,27,"Mexican, Latin",5,$$
ebc2f095b0,Ippudo (San Francisco),18 Yerba Buena Lane, , San Francisco,94103,65,"Chinese, Asian, Group",5,$$
ebc46f20bc,Caia's Cookies (90 Charter Oak Ave),90 Charter Oak Ave, , San Francisco,94124,new,"American, Bakery, Desserts",0,$$
edfbf4268e,Butter Singh,60 Morris Street, , San Francisco,94107,11,"Indian, Asian",5,$$
ee63eb27db,Enssaro Ethiopian Food,357a Grand Ave, , San Francisco,94610,45,"Ethiopian, Vegetarian",5,$$
f043b89fbe,Rock Japanese Cuisine,614 Pine St, , San Francisco,94108,59,"Sushi, Japanese, Alcohol, Family",5,$$
f17f30eb82,Carl's Jr. (899 Cherry Ave.),899 Cherry Ave, , San Francisco,94066,56,"Burgers, Fast",5,$$
f219425b3c,Buckhorn Grill (SF Metreon),135 4th Street, , San Francisco,94103,35,"B, B, Q, American, Burgers, Sandwich",4,$$
f2be2f168e,Spork,631 Broadway, , San Francisco,94133,new,"Thai, Breakfast",0,$$
f2fa66f406,Om Vegan Indian Cuisine,5333 Adeline St, , San Francisco,94608,new,"Indian, Vegan, Indian",0,$$
f3e11bfd9b,El Burrito Express 2,1812 Divisadero St, , San Francisco,94115,89,"Mexican, Group",5,$$
f4dd597182,Indian Flavour,1375 9th Avenue, , San Francisco,94122,new,"Indian, Vegetarian, Asian",0,$$
f50b789ee1,"Happy Mac, Pastries, and More (60 Morris St)",60 Morris St, , San Francisco,94107,new,"Healthy, Comfort",0,$$
f60e0e74ec,That Batch (2353 E. 12th St.),2353 E. 12th St., , San Francisco,94601,new,"American, Comfort",0,$$
f63db012b1,Pizzalicious,1210 Polk St, , San Francisco,94109,22,"Pizza, Italian, Sandwich",5,$$
f7aa6e1da4,Scopo Divino,2800 California St,101, San Francisco,94115,new,Bar,0,$$
f7d90cb020,North Beach Gyros,561 Columbus Ave, , San Francisco,94133,64,"Mediterranean, Vegan",5,$$
f898faa786,De Afghanan Kabob House,321 Kearny Street, , San Francisco,94108,15,"Afghan, Middle",5,$$
fc09bf56ea,Kasa Indian Eatery - Castro,4001 18th Street, , San Francisco,94114,28,"Vegetarian, Indian, Group",4,$$
fd51d0fd84,Hibachi KO San Francisco,1737 Post Street, , San Francisco,94115,new,"Japanese, Sushi, Asian",0,$$
fe08a6956c,Kitchen Sunnyside,31 Sunnyside Ave, , San Francisco,94941,21,Breakfast,5,$$
fe27c558c1,Double Decker,465 Grove St, , San Francisco,94102,22,"Burgers, American, Family",5,$$
ff2f10fef2,Thai House Express,599 Castro St, , San Francisco,94114,78,"Thai, Asian, Asian",5,$$
fffb314ac2,Louder,620 O'Farrell St, , San Francisco,94109,new,"Thai, Vegetarian",0,$$
03de328ae2,Francisca's,3047 Mission St,, San Francisco,94110,new,"Italian, Venezuelan",0,$$$
0a9c6df3e4,McNamara's Steak and Chop House,7400 San Ramon Rd,, San Francisco,94568,new,"Seafood, American",0,$$$
176eda244f,Norcina,3251 Pierce Street,, San Francisco,94123,new,"Italian, Pasta, Comfort",0,$$$
1af007d9a5,Horatio's (60 Monarch Bay Drive),60 Monarch Bay Drive,, San Francisco,94577,17,"Seafood, Steak, Salads, Chicken, Pasta",5,$$$
1c4a45efa8,Fleming’s Prime Steakhouse & Wine Bar (Walnut Creek),1685 Mt. Diablo Blvd.,, San Francisco,94596,13,"Steak, Salads, Family",4,$$$
1cd0c83cf7,Pucquio,5337 College Ave,, San Francisco,94618,new,American,0,$$$
210e086217,Rooftop Restaurant and Bar,1500 Mount Diablo Boulevard,, San Francisco,94596,new,"Salads, American, Comfort",0,$$$
22c3c09d80,Kwality Ice Cream,6601 Dublin Blvd,, San Francisco,94568,new,Ice,0,$$$
24ad079782,Porridge & Things,235 Broadway,, San Francisco,94030,27,"Chinese, Asian, Seafood, Family",5,$$$
26428121d8,Earthbar - San Mateo,4 East 4th Avenue,, San Francisco,94401,new,"Healthy, Vegetarian, Salads",0,$$$
2aabcce66a,Buckeye Roadhouse,15 Shoreline Hwy,, San Francisco,94965,19,"Steak, American, Burgers",5,$$$
47bc1ae478,The Old Clam House,299 Bayshore Blvd,, San Francisco,94124,16,"Seafood, Southern, American, Pasta",5,$$$
4ee8f0ab42,International Smoke (San Francisco),301 Mission Street,, San Francisco,94105,new,"American, Gourmet, Steak, Burgers, Seafood, Vegan",0,$$$
4fe65de6fd,The Pawn Shop,993 Mission St,, San Francisco,94103,new,Spanish,0,$$$
6c8f3691d1,The Caviar Co.,1954 Union St,, San Francisco,94123,new,"Seafood, American, Gourmet",0,$$$
7173b57270,Kabuto Restaurant,5121 Geary Blvd,, San Francisco,94118,12,Pure,5,$$$
750b247085,Roka Akor (San Francisco),801 Montgomery St,, San Francisco,94133,20,"Steak, Sushi, Japanese, Family",4,$$$
76e1a926d5,L'Ottavo Ristorante,692 Sutter St San Francisco,, San Francisco,0,new,"Italian, Pasta, Comfort",0,$$$
84d4ef3905,Diamonds Sports Bar,77 Hegenberger Rd,, San Francisco,94621,new,"Burgers, American, Sandwiches",0,$$$
8c2fd63751,New York Pizza,1086 A St,, San Francisco,94541,new,"Pizza, Family",0,$$$
91afa9859d,The Pasta Twins - 32 6th St,38 6th Street,, San Francisco,94103,new,"Italian, American, Pizza",0,$$$
9211ebdda6,San Wang Restaurant,1682 Post St,, San Francisco,94115,new,"Chinese, Chicken, Seafood, Noodles",0,$$$
938a0c4cde,Parkside Market,1600 Hayes Street,, San Francisco,94117,new,Alcohol,0,$$$
a1d84fe615,luisa's Restaurant,759 Columbus Ave,, San Francisco,94133,new,"Pasta, Pizza, Diner",0,$$$
a45fc4b783,Mountain Mike's Pizza (2100 4th St),2100 4th St,, San Francisco,94901,19,"Pizza, American, Salads, Family",5,$$$
a6daa4b03f,Roz Ka Affaire (6th St),60 Morris St,, San Francisco,94107,new,"Healthy, Vegetarian, Indian, Comfort",0,$$$
a80cb5571e,Hyde Street Seafood House,1509 Hyde St,, San Francisco,94109,new,"Seafood, Fish",0,$$$
a872f7cf47,White Elephant Restaurant,146 Hazelwood Dr,, San Francisco,94080,100+,"Thai, Asian, South",0,$$$
b221e2fd57,Sushi Hakko,2184 Union Street,, San Francisco,94123,new,"Sushi, Japanese, Asian, Alcohol",0,$$$
b81b7e3370,Cantina Los Mayas,431 Balboa St,, San Francisco,94118,new,"Mexican, Tacos, Burritos, Yucatecan",0,$$$
ba22a6ed21,We Knead Pizza,1500 Owens St,, San Francisco,94158,new,"Pizza, American, Italian",0,$$$
c93f7b5139,Khamsa Moroccan,1503 15th St,, San Francisco,94103,new,"Moroccan, Chicken, Middle",0,$$$
d57f1464d3,Prospect,300 Spear St,, San Francisco,94105,new,"American, Chicken, Sandwich",0,$$$
e2278cb388,Taishoken,47 E 4th Ave,, San Francisco,94401,48,"Asian, Japanese, Desserts, Asian",5,$$$
eed0e18c2d,Zen Bistro,420 Broadway,, San Francisco,94030,new,Japanese,0,$$$
f22f701d30,Agrodolce Osteria,1730 Shattuck Ave,, San Francisco,94709,new,"Italian, Pasta, Comfort",0,$$$
f29833ead9,Shewhat Cafe & Restaurant,6101 Shattuck Ave,, San Francisco,94609,new,African,0,$$$
f51801a7c8,Massawa Restaurant,636 Ashbury St,, San Francisco,94117,new,"Indian, Vegetarian",0,$$$
f62b1755b2,Trattoria da Vittorio (San Francisco),150 W Portal Ave,, San Francisco,94127,24,"Italian, Pizza, Pasta, Family",5,$$$
95bbe45b73,Sushi Shio,206 Valencia Street,, San Francisco,94103,24,"Asian, Sushi, Japanese, Group",5,$$$$
b46db7e365,Mastro's Steakhouse - 399 Geary Street,336 Mason St,, San Francisco,94102,new,"American, Steak, Seafood, Desserts",0,$$$$
d83528f8b8,Sushi Sato Omakase,1122 Post Street,, San Francisco,94109,new,"Japanese, Sushi, Seafood",0,$$$$
30ZNWGlvkrMxXn2fXUDSug,Ox &amp; Tiger,552 Jones St,,San Francisco,94102,94,"Filipino, Japanese",4.9,$$$$
9yM20-7fj4LMrOO30nqkBw,L’Ardoise Bistro,151 Noe St,,San Francisco,94114,1428,"French, Wine Bars, Desserts",4.5,$$$$
ATj-8RmOJln9UnCEuraEzw,Noodle in a Haystack,4601 Geary Blvd,,San Francisco,94118,81,"Ramen, New American",4.8,$$$$
cCVR9W_L2rqexfKAjfBTzQ,Routier,2801 California St,,San Francisco,94115,171,French,4.4,$$$$
hT72td0gX3rtgm0iGVlQ_w,7 Adams,1963 Sutter St,,San Francisco,94115,64,"American, Wine Bars",4.2,$$$$
JFgEWw7Jfr89M5WmqzVXGA,Merchant Roots,1365 Fillmore St,,San Francisco,94115,88,New American,4.7,$$$$
JoU4A0wItwpBr1s-pyiCxg,Sorrel ,3228 Sacramento St,,San Francisco,94115,350,"New American, Italian",4.1,$$$$
KarBZT88nFrtDTd-rWkvFQ,Friends Only,1501 California St,,San Francisco,94109,24,Sushi Bars,4.8,$$$$
kvFI8S8XuE0793DBR0wSbg,San Ho Won,2170 Bryant St,,San Francisco,94110,566,"Korean, Barbeque",4.6,$$$$
LysKaLPCFOdsUnlJC48Trg,Gozu,201 Spear St,Ste 120,San Francisco,94105,130,"Japanese, Bars, Seafood",4.3,$$$$
N2kNTSbEUkJbgME8dfhGOw,Miller &amp; Lux,700 Terry A Francois Blvd,,San Francisco,94158,331,"American, Steakhouses, Seafood",4.2,$$$$
OC53zpcrjXVa7_9SAgLEPg,Anomaly SF,2600 Sutter St,,San Francisco,94115,170,New American,4.7,$$$$
OcRSAkpOhnWHjV7X0FoM5Q,jū-ni,1335 Fulton St,Ste 101,San Francisco,94117,512,"Japanese, Sushi Bars",4.6,$$$$
RYQBuRLmBs1K1zTOAHPoQQ,Niku Steakhouse,61 Division St,,San Francisco,94103,698,"Japanese, Steakhouses",4.4,$$$$
sJrlDmxVymCJ6AMS1GzBrg,Ken,252 Divisadero St,,San Francisco,94117,84,"Japanese, Sushi Bars",5,$$$$
WavvLdfdP6g8aZTtbBQHTw,Gary Danko,800 N Point St,,San Francisco,94109,5947,"New American, French, Wine Bars",4.5,$$$$
xalJwUiV9oMDCHCc6kZhqg,SSAL,2226 Polk St,,San Francisco,94109,232,Korean,4.6,$$$$
XVPiXV_TPivnr9szB5kc-A,Birdsong,1085 Mission St,,San Francisco,94103,423,New American,4.4,$$$$
XZi5rsUdnXeDdhRdgsRVpw,Aphotic,816 Folsom St,,San Francisco,94107,277,"Cocktail Bars, Seafood",4.4,$$$$
ZfMLpV7p3EvRv3Idpx89sQ,Spruce,3640 Sacramento St,,San Francisco,94118,2270,American,4.1,$$$$
2FuVuO6uJUviM1QAawlAPA,Aceking BBQ,1820 Clement St,,San Francisco,94121,150,"Chinese, Barbeque, Noodles",4.2,$
6woXHF4_h1EO4eZLtZbK-w,Yoma Cafe,1518 Irving St,,San Francisco,94122,139,"Japanese Curry, Sandwiches, Sushi Bars",4.6,$
aINJgFdqCjILgZdsVttnug,Kingbob,645 Clay St,,San Francisco,94111,155,Korean,4.7,$
D1-_5ff4aic1-7rLqzUd4g,Yamo,3406 18th St,,San Francisco,94110,2133,Burmese,3.8,$
ejL_RHoWyyZBhoA9ImR9vg,apizza &amp; loving cup,2043 Fillmore St,,San Francisco,94115,273,"Pizza, Desserts, Ice Cream &amp; Frozen Yogurt",4.6,$
HTVGqdt-9_j5J2U624l79Q,Picnix Bistro,3872 Sacramento St,,San Francisco,94118,136,"Vietnamese, Sandwiches, Coffee &amp; Tea",4.3,$
i5MebjyPImY1geRRxooJbQ,Banh Mi Viet,518 Divisadero St,,San Francisco,94117,86,Vietnamese,4.6,$
j0raH5mkRR3RiRadMR-lTw,Pixlcat Coffee,519 Clement St,,San Francisco,94118,80,"Coffee &amp; Tea, Breakfast &amp; Brunch, Bubble Tea",4.1,$
luREw4YhfFuYiUdA0SECaw,Rossi’s Deli,426 Castro St,,San Francisco,94114,218,"Delis, Beer, Wine &amp; Spirits",4.4,$
NsvzBa88kK7ZFsKnqc_-QA,b&amp;b - Banh Mi &amp; Boba,1634 Irving St,,San Francisco,94122,347,"Bubble Tea, Sandwiches",4,$
o8mLw7SrcTPis4NcvLzsOw,Good Luck Dim Sum,736 Clement St,,San Francisco,94118,1919,"Dim Sum, Fast Food, Desserts",4,$
oxorV9Xg8VO6a1HpNzAGnQ,JT Restaurant,953 Mission St,,San Francisco,94103,66,Filipino,4.5,$
pD6Y5b42nn_qbYHcaT1A0Q,Amal's Deli,1416 Haight St,,San Francisco,94117,50,"Delis, Convenience Stores",4.8,$
PTFxtXS47ZVRCdZIrEWvGw,Golden Boy Pizza,542 Green St,,San Francisco,94133,4390,"Pizza, Italian",4.4,$
QxJvhjEIdwFGNRSiyv4ytA,Riji Cafe,1155 Taraval St,,San Francisco,94116,26,"Coffee &amp; Tea, Breakfast &amp; Brunch, Internet Cafes",4.8,$
rMKaGJGgegTDK7WKCUgKvA,After Hours Ramen,3044 Taraval St,,San Francisco,94116,26,"Bubble Tea, Ramen",4.7,$
SGRmnarrNuVEsAjYdEoA0w,El Farolito,2779 Mission St,,San Francisco,94110,5456,Mexican,4.2,$
xIrCKSeHRJvNdxKkkluc3A,Dumpling Specialist,1119-1123 Taraval,,San Francisco,94116,267,"Dim Sum, Shanghainese, Taiwanese",4.4,$
xpxqr2WJRbLaBakdUrlfTw,STIX,1353 Taraval St,,San Francisco,94116,373,"Hot Dogs, Bubble Tea, Korean",4.1,$
ZD5-5Gu44WrcsYtw7qMgiw,Palmyra,700 Haight St,,San Francisco,94117,1016,"Mediterranean, Middle Eastern, Syrian",4.2,$
0T1Kc6tUWaG3cPnyiD40Hw,Dalida,101 Montgomery St Main Post,Ste 100,San Francisco,94129,211,"Mediterranean, Turkish, Bars",4.5,$$$
0wqsFH-Z_Chg3O6N-d0PAg,Fiorella - Sunset,1240 9th Ave,,San Francisco,94122,309,"Italian, Pizza, Cocktail Bars",4.1,$$$
5Ok8ARq5ITYLoDuAIzchVQ,Besharam,1275 Minnesota St,,San Francisco,94107,496,"Indian, Vegetarian",3.8,$$$
6Pbhkpqz-4ZNS_60lHvqjA,Gao Viet Kitchen &amp; Bar,1900 Irving St,,San Francisco,94122,461,"Cocktail Bars, Vietnamese, Seafood",4.2,$$$
9w8ghr8PrAyMj75fEOsElA,Yakitori Edomasa,1581 Webster St,Ste 270,San Francisco,94115,110,Japanese,4,$$$
bfA09fkdKIZhkwCi0_iYGg,Teakwood,399 Grove St,,San Francisco,94102,112,Burmese,4,$$$
dLkFqri9JEM3CoeMjAah6w,Copra,1700 Fillmore St,,San Francisco,94115,389,Indian,4,$$$
dMlsQsPU8Y_oiPYC5hHi2A,Frances,3870 17th St,,San Francisco,94114,1574,"New American, Wine Bars",4.3,$$$
dTWMVRcMVC4zynbFQC7A2A,Seven Hills,1896 Hyde St,,San Francisco,94109,1360,"Italian, Wine Bars",4.5,$$$
dY0Mc_PHH6nLENvWmVtwxQ,Daeho Kalbijjim &amp; Beef Soup,1620 Post St,,San Francisco,94115,2008,"Korean, Soup, Noodles",4.5,$$$
GtKxIGU6LJu14UErdNulmQ,Original Joe's,601 Union St,,San Francisco,94133,2102,"Italian, Steakhouses, Breakfast &amp; Brunch",4.1,$$$
H8VFFVTT0gLG70i2okdeOQ,Cantina Los Mayas,431 Balboa St,,San Francisco,94118,106,"Mexican, Wine Bars",4.8,$$$
i_OkjtKWm02Upc-PlcUrrg,Firefly Restaurant,4288 24th St,,San Francisco,94114,1560,"New American, Desserts, Soup",4.2,$$$
igwR5eEzfxFkL_56cG0jOw,Destapas,2708 24th St,,San Francisco,94110,143,"Spanish, Tapas Bars, Wine Bars",4.6,$$$
QZQGRJZ4bZCmNoXjs3z1XQ,State Bird Provisions,1529 Fillmore St,,San Francisco,94115,3250,"Tapas/Small Plates, New American, Desserts",4.2,$$$
s-secFAvHQQ-5QhMulr_ZA,Zajang Grill,852 Clement St,,San Francisco,94118,129,"Korean, Buffets, Barbeque",4.6,$$$
sfqkkqFmmYGOT0PCbbD9ZQ,Pearl,6101 California St,,San Francisco,94121,492,"Italian, Seafood, Mediterranean",4.4,$$$
ttarnopezxmp2ROB1N2PaA,Nopa,560 Divisadero St,,San Francisco,94117,5514,"New American, Desserts, Cocktail Bars",4.2,$$$
ULQkfVJ6zHFWN9KQQCK0GA,Damansara,1781 Church St,,San Francisco,94131,97,Malaysian,3.8,$$$
zkVm2lMNdKWfbE4Uo1tMeA,Abrazo,2000 Hyde St,,San Francisco,94109,196,"Spanish, New American, Seafood",4.5,$$$
_hOVIgjVRl_HzvLaa65KJg,The Snug,2301 Fillmore St,,San Francisco,94115,439,"Cocktail Bars, New American",4,$$
055dTcfz2AOAFPed_2KjEQ,Nopalito,306 Broderick St,,San Francisco,94117,2050,Mexican,3.8,$$
2E9O-p-lp587aOMnpLepkQ,JIJIME,5524 Geary Blvd,,San Francisco,94121,608,"Korean, Asian Fusion, Ramen",4.3,$$
2rOfaaXmIdRf2J0Qd5oyMg,Ollei,2127 Polk St,,San Francisco,94109,135,"Korean, Comfort Food, Asian Fusion",4.5,$$
BI40rGhpngLNPacrjWpseQ,Dumpling Kitchen,1935 Taraval St,,San Francisco,94116,2143,Chinese,4.1,$$
BjlVE7tTp1UCEttgkM1Big,Beit Rima,138 Church St,,San Francisco,94114,782,"Arabic, Mediterranean, Lebanese",4.5,$$
d5752S_RDb26HxoL6O06eQ,Beit Rima,86 Carl St,,San Francisco,94117,339,"Arabic, Mediterranean, Lebanese",4.4,$$
E2Ri3Uudb3ogKfWBJIIhRw,Lokma,1801 Clement St,,San Francisco,94121,799,"Mediterranean, Breakfast &amp; Brunch, Vegetarian",4.6,$$
EQpVnmoC_itgVQaaAYKNtg,C.Q. Noodles,2121 Clement St,,San Francisco,94121,176,"Chinese, Noodles, Soup",4.5,$$
f-m7-hyFzkf0HSEeQ2s-9A,Fog Harbor Fish House,39 Pier,Ste 202A,San Francisco,94133,10227,"Seafood, Wine Bars, Cocktail Bars",4.3,$$
HHtpR0RslupSQ99GIIwW5A,Marufuku Ramen,1581 Webster St,Ste 235,San Francisco,94115,5057,Ramen,4.5,$$
J7_-faNq_Ag9qTOlDn81Pw,Starbelly,3583 16th St,,San Francisco,94114,2339,"New American, Breakfast &amp; Brunch, Cocktail Bars",3.8,$$
lUUQi1b2rV3glIn4t2I1Iw,Horsefeather,528 Divisidero St,,San Francisco,94117,588,"Cocktail Bars, New American",4,$$
MnGeqFYFTsWjdWSvMyPO0w,Lavash,511 Irving St,,San Francisco,94122,1679,"Persian/Iranian, Wine Bars, Mediterranean",4.2,$$
qfRZjzNqO3fRgEGqvGNY-A,Santeria,2251 Market St,,San Francisco,94114,321,"Mexican, Cocktail Bars",4.4,$$
